orden_id;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor
59314PQ53A;13006;Achi;Bolivar
103938PE13A;63001;Armenia;Quindio
111445PJ68B;54001;Cucuta;Norte de santander
45568PQ20A;52473;Mosquera;Nariño
19202PE39A;52203;Colon;Nariño
97285PI20A;52203;Colon;Nariño
24574PD48A;66001;Pereira;Risaralda
97294PJ17A;54003;Abrego;Norte de santander
81118PO32A;50686;San juanito;Meta
62872PP61A;13006;Achi;Bolivar
61029PG72B;50683;San juan de arama;Meta
2787PS45B;94001;Inirida;Guainia
107533PO86A;76001;Cali;Valle del cauca
105268PS14A;52323;Gualmatan;Nariño
26942PK88A;76001;Cali;Valle del cauca
32749PJ59A;8001;Barranquilla;Atlantico
37317PS16A;52079;Barbacoas;Nariño
61126PG33A;5001;Medellin;Antioquia
8820PT65A;68001;Bucaramanga;Santander
16130PT20A;52427;Magui;Nariño
16327PH62A;5001;Medellin;Antioquia
48585PE50A;50686;San juanito;Meta
76535PA92A;52480;Nariño;Nariño
59030PN16A;50001;Villavicencio;Meta
37900PB29A;68001;Bucaramanga;Santander
8572PB22A;52405;Leiva;Nariño
68811PD87A;85001;Yopal;Casanare
44770PG91A;52565;Providencia;Nariño
70358PC22A;13006;Achi;Bolivar
90732PH91A;94001;Inirida;Guainia
110470PO67A;70001;Sincelejo;Sucre
55241PT86C;85001;Yopal;Casanare
52803PJ75A;52110;Buesaco;Nariño
92385PJ97B;52323;Gualmatan;Nariño
16357PA78A;54003;Abrego;Norte de santander
98054PC47B;8001;Barranquilla;Atlantico
38213PE85A;52381;La florida;Nariño
47108PN27A;17001;Manizales;Caldas
8774PQ35A;52207;Consaca;Nariño
57600PA68A;73001;Ibague;Tolima
73218PO85A;54003;Abrego;Norte de santander
51851PR46A;50686;San juanito;Meta
109243PS68A;50001;Villavicencio;Meta
98643PL22A;8001;Barranquilla;Atlantico
107605PQ94A;17001;Manizales;Caldas
92508PR98A;50683;San juan de arama;Meta
37549PA78A;20001;Valledupar;Cesar
90772PS25A;52418;Los andes;Nariño
20836PO49A;52560;Potosi;Nariño
90851PD51A;18001;Florencia;Caqueta
2260PA67A;23001;Monteria;Cordoba
99052PD86A;19001;Popayan;Cauca
48610PL95A;50001;Villavicencio;Meta
19962PO71B;50006;Acacias;Meta
93055PS44A;68001;Bucaramanga;Santander
43858PG96A;52473;Mosquera;Nariño
91198PL51A;52405;Leiva;Nariño
81336PB95A;23001;Monteria;Cordoba
43591PF19A;73001;Ibague;Tolima
45256PJ55A;52411;Linares;Nariño
10430PK10G;52381;La florida;Nariño
86902PT82A;52565;Providencia;Nariño
25083PO78A;17001;Manizales;Caldas
104543PQ72B;52490;Olaya herrera;Nariño
32640PG65A;15001;Tunja;Boyaca
2591PA93A;50001;Villavicencio;Meta
41600PE67A;52378;La cruz;Nariño
111601PC76A;76001;Cali;Valle del cauca
23049PN92A;23001;Monteria;Cordoba
34905PR42A;52405;Leiva;Nariño
9571PF85A;50683;San juan de arama;Meta
87556PJ80A;17001;Manizales;Caldas
57484PN61A;54003;Abrego;Norte de santander
47738PB61A;52418;Los andes;Nariño
96968PH73A;73001;Ibague;Tolima
61310PQ62A;5001;Medellin;Antioquia
70691PH74A;52418;Los andes;Nariño
18228PI98A;70001;Sincelejo;Sucre
62325PE77A;50001;Villavicencio;Meta
7277PQ39A;52427;Magui;Nariño
94700PC86A;5001;Medellin;Antioquia
80321PH50B;52381;La florida;Nariño
65577PS48A;52210;Contadero;Nariño
42609PB15B;50683;San juan de arama;Meta
78857PE39A;41006;Acevedo;Huila
17397PN66A;95001;San jose del guaviare;Guaviare
106095PS57A;63001;Armenia;Quindio
24430PO19A;5002;Abejorral;Antioquia
59220PQ38A;27001;Quibdo;Choco
40300PM26A;54003;Abrego;Norte de santander
77030PA72B;18001;Florencia;Caqueta
83501PJ95A;97001;Mitu;Vaupes
11503PI72A;70001;Sincelejo;Sucre
38836PA33A;76001;Cali;Valle del cauca
61579PT62A;44001;Riohacha;La guajira
86874PH55A;52480;Nariño;Nariño
88456PL62A;52203;Colon;Nariño
97675PQ85A;18001;Florencia;Caqueta
18569PJ82A;50686;San juanito;Meta
78295PM10A;66001;Pereira;Risaralda
82687PE81A;76001;Cali;Valle del cauca
49582PK12A;97001;Mitu;Vaupes
97298PG47A;50683;San juan de arama;Meta
36780PB35A;52473;Mosquera;Nariño
93861PQ45A;94001;Inirida;Guainia
86591PC14A;52323;Gualmatan;Nariño
17956PE19A;52356;Ipiales;Nariño
67159PD77B;5002;Abejorral;Antioquia
49312PI51A;52560;Potosi;Nariño
73241PQ28A;76001;Cali;Valle del cauca
37259PT76A;85001;Yopal;Casanare
46624PK51A;50683;San juan de arama;Meta
25218PL57A;50006;Acacias;Meta
20034PI92A;52435;Mallama;Nariño
72178PR89A;27001;Quibdo;Choco
94494PR73A;52323;Gualmatan;Nariño
66417PD58A;27001;Quibdo;Choco
100924PT57A;52323;Gualmatan;Nariño
109724PK74A;8001;Barranquilla;Atlantico
97612PP31A;52207;Consaca;Nariño
10634PP96A;23001;Monteria;Cordoba
33086PP94A;52435;Mallama;Nariño
69499PC43B;52411;Linares;Nariño
84182PE86A;5001;Medellin;Antioquia
77989PM60A;5001;Medellin;Antioquia
110475PR76A;52079;Barbacoas;Nariño
70863PP97F;5002;Abejorral;Antioquia
42061PF88A;5001;Medellin;Antioquia
66969PB37A;50001;Villavicencio;Meta
72789PN50A;50001;Villavicencio;Meta
66918PD84A;54003;Abrego;Norte de santander
112107PT82A;70001;Sincelejo;Sucre
92276PS17D;50686;San juanito;Meta
49653PK81A;52490;Olaya herrera;Nariño
28389PD99A;52565;Providencia;Nariño
16187PB75A;73001;Ibague;Tolima
44526PC57A;52427;Magui;Nariño
7176PO20A;50683;San juan de arama;Meta
88007PK78A;50001;Villavicencio;Meta
60547PL88A;52381;La florida;Nariño
23996PH90C;95001;San jose del guaviare;Guaviare
91671PS86A;54001;Cucuta;Norte de santander
58033PA56A;54001;Cucuta;Norte de santander
21812PD70A;52210;Contadero;Nariño
13461PC89A;52051;Arboleda;Nariño
57153PK10A;88001;San andres;San andres
67184PB94A;52399;La union;Nariño
24909PR82A;50001;Villavicencio;Meta
109742PE40A;50683;San juan de arama;Meta
19005PO20B;52399;La union;Nariño
100312PQ27A;5004;Abriaqui;Antioquia
48037PD14A;5001;Medellin;Antioquia
90616PP74A;50686;San juanito;Meta
82355PS49B;50006;Acacias;Meta
24520PB33A;52051;Arboleda;Nariño
71054PB49A;50006;Acacias;Meta
79449PI67A;17001;Manizales;Caldas
90685PB56A;81001;Arauca;Arauca
12048PL48A;52435;Mallama;Nariño
11145PB39A;52323;Gualmatan;Nariño
74950PL66A;13006;Achi;Bolivar
15800PB77A;52203;Colon;Nariño
97618PM25B;50683;San juan de arama;Meta
14706PR20B;52435;Mallama;Nariño
45856PH94A;50686;San juanito;Meta
59838PO87A;52083;Belen;Nariño
100419PR80A;95001;San jose del guaviare;Guaviare
61492PN61A;15001;Tunja;Boyaca
92682PP25A;85001;Yopal;Casanare
103163PI68A;8001;Barranquilla;Atlantico
21407PN91A;52399;La union;Nariño
66942PG54A;66001;Pereira;Risaralda
42273PT14A;52001;Pasto;Nariño
48439PD66A;50001;Villavicencio;Meta
12225PM63A;50683;San juan de arama;Meta
39433PC80A;18001;Florencia;Caqueta
49475PP79A;52356;Ipiales;Nariño
538PP36A;91001;Leticia;Amazonas
96668PE13A;52480;Nariño;Nariño
3016PC46A;52480;Nariño;Nariño
32750PP70A;19001;Popayan;Cauca
86193PQ45A;52560;Potosi;Nariño
101291PT68A;52356;Ipiales;Nariño
51603PB88B;52560;Potosi;Nariño
85834PR89A;76001;Cali;Valle del cauca
57485PI98A;52051;Arboleda;Nariño
82218PA32A;63001;Armenia;Quindio
11966PE46A;44001;Riohacha;La guajira
102702PH31A;23001;Monteria;Cordoba
29243PN37A;66001;Pereira;Risaralda
69093PA52A;73001;Ibague;Tolima
56788PP57A;19001;Popayan;Cauca
71093PR49A;13006;Achi;Bolivar
76551PO22A;5002;Abejorral;Antioquia
20525PR70A;50683;San juan de arama;Meta
74986PO72A;52405;Leiva;Nariño
107871PT84B;85001;Yopal;Casanare
63839PB61A;17001;Manizales;Caldas
34039PI95A;73001;Ibague;Tolima
92717PR46B;52399;La union;Nariño
108100PD20A;25001;Agua de dios;Cundinamarca
73990PA46A;50006;Acacias;Meta
81965PN48A;52473;Mosquera;Nariño
37304PI92A;68001;Bucaramanga;Santander
39859PQ49A;5001;Medellin;Antioquia
104943PM91A;52381;La florida;Nariño
100586PI95A;15001;Tunja;Boyaca
107137PE97A;52560;Potosi;Nariño
78455PM60A;15001;Tunja;Boyaca
73363PO87A;52480;Nariño;Nariño
87552PM38A;81001;Arauca;Arauca
112427PK95A;50006;Acacias;Meta
19633PS42A;52210;Contadero;Nariño
1468PA24A;52001;Pasto;Nariño
82389PP84A;52381;La florida;Nariño
35752PL61A;76001;Cali;Valle del cauca
6159PC43A;15001;Tunja;Boyaca
40106PC84A;52203;Colon;Nariño
112001PH85B;76001;Cali;Valle del cauca
50053PQ40B;52001;Pasto;Nariño
106532PQ27A;52356;Ipiales;Nariño
63990PL11A;76001;Cali;Valle del cauca
51854PF94A;18001;Florencia;Caqueta
88259PR76A;15001;Tunja;Boyaca
58707PR75A;50006;Acacias;Meta
104485PH18A;76001;Cali;Valle del cauca
9620PO67E;44001;Riohacha;La guajira
72830PK70A;54003;Abrego;Norte de santander
71688PR92A;54001;Cucuta;Norte de santander
14793PG42A;68001;Bucaramanga;Santander
1245PF48A;52240;Chachagui;Nariño
87035PN33A;20001;Valledupar;Cesar
95968PN72A;70001;Sincelejo;Sucre
87501PK61B;52480;Nariño;Nariño
2235PI29A;11001;Bogota d.c.;Bogota d.c.
42822PM78A;97001;Mitu;Vaupes
41535PN18B;52203;Colon;Nariño
86341PJ42A;5001;Medellin;Antioquia
60643PK74A;52110;Buesaco;Nariño
65905PM94A;52490;Olaya herrera;Nariño
69869PP93A;52356;Ipiales;Nariño
69078PF10A;52473;Mosquera;Nariño
70736PR58A;76001;Cali;Valle del cauca
71585PL25A;50001;Villavicencio;Meta
49359PB40A;13006;Achi;Bolivar
107503PT53A;73001;Ibague;Tolima
172PS82A;68001;Bucaramanga;Santander
14271PM39A;76001;Cali;Valle del cauca
82193PN22B;52490;Olaya herrera;Nariño
76734PO45A;66001;Pereira;Risaralda
18799PN13A;91001;Leticia;Amazonas
44631PE97A;52110;Buesaco;Nariño
97657PD11B;52210;Contadero;Nariño
16582PH58A;52405;Leiva;Nariño
54031PI28A;50683;San juan de arama;Meta
41819PN23A;52540;Policarpa;Nariño
57266PL92F;97001;Mitu;Vaupes
9603PG87B;50006;Acacias;Meta
44796PL62A;97001;Mitu;Vaupes
18118PB54B;52378;La cruz;Nariño
61608PL35A;52473;Mosquera;Nariño
6472PI38A;50006;Acacias;Meta
40043PD21A;50006;Acacias;Meta
25805PI93A;52560;Potosi;Nariño
60942PO75A;23001;Monteria;Cordoba
19783PS44A;91001;Leticia;Amazonas
70830PG70A;19001;Popayan;Cauca
107470PO78A;70001;Sincelejo;Sucre
23084PL48A;52405;Leiva;Nariño
37403PI15B;50006;Acacias;Meta
38941PF90A;54003;Abrego;Norte de santander
100712PC80A;50683;San juan de arama;Meta
34963PN57A;13006;Achi;Bolivar
105509PF24A;50686;San juanito;Meta
57040PP78A;52210;Contadero;Nariño
83314PQ59A;52323;Gualmatan;Nariño
75228PE71A;52051;Arboleda;Nariño
94560PQ46A;52051;Arboleda;Nariño
40387PD47A;66001;Pereira;Risaralda
106075PT39A;52207;Consaca;Nariño
44954PE38A;52385;La llanada;Nariño
101045PG16D;5001;Medellin;Antioquia
27615PI31A;25001;Agua de dios;Cundinamarca
64268PA53A;54001;Cucuta;Norte de santander
31735PM63A;52323;Gualmatan;Nariño
97966PD82B;50006;Acacias;Meta
61479PP99A;68001;Bucaramanga;Santander
49252PF95A;86001;Mocoa;Putumayo
100676PD96A;52203;Colon;Nariño
12501PF79A;68001;Bucaramanga;Santander
96219PS72A;52565;Providencia;Nariño
49671PA27A;15001;Tunja;Boyaca
81585PI78A;54001;Cucuta;Norte de santander
108042PA46A;52203;Colon;Nariño
10036PI74B;85001;Yopal;Casanare
24331PK73A;23001;Monteria;Cordoba
66372PQ52B;66001;Pereira;Risaralda
68522PT49A;52435;Mallama;Nariño
56783PS98B;52520;Francisco pizarro;Nariño
61616PF33B;17001;Manizales;Caldas
36467PJ71A;52480;Nariño;Nariño
24921PJ32A;97001;Mitu;Vaupes
60410PP98B;52323;Gualmatan;Nariño
26543PQ63A;52210;Contadero;Nariño
73319PI13A;52385;La llanada;Nariño
32148PE25A;52473;Mosquera;Nariño
78248PL17A;18001;Florencia;Caqueta
76452PR31A;52427;Magui;Nariño
51149PL40A;52540;Policarpa;Nariño
81561PC37A;50683;San juan de arama;Meta
81650PQ22A;52203;Colon;Nariño
45359PE71A;52079;Barbacoas;Nariño
50460PD19A;8001;Barranquilla;Atlantico
27765PG89A;18001;Florencia;Caqueta
2791PM14A;52435;Mallama;Nariño
74402PD34A;66001;Pereira;Risaralda
3554PL18A;54003;Abrego;Norte de santander
85302PO55B;85001;Yopal;Casanare
110441PF81A;50001;Villavicencio;Meta
54805PA82A;23001;Monteria;Cordoba
27161PI79A;15001;Tunja;Boyaca
97283PF99A;54003;Abrego;Norte de santander
105328PJ82A;50686;San juanito;Meta
15749PR41A;81001;Arauca;Arauca
41337PG18A;52560;Potosi;Nariño
100513PQ99A;52240;Chachagui;Nariño
89886PG42A;44001;Riohacha;La guajira
68449PM38A;66001;Pereira;Risaralda
75976PK61A;95001;San jose del guaviare;Guaviare
95625PS53A;5004;Abriaqui;Antioquia
47673PB42A;20001;Valledupar;Cesar
28714PB29A;11001;Bogota d.c.;Bogota d.c.
55344PE33B;52203;Colon;Nariño
47079PO21B;17001;Manizales;Caldas
31240PK96A;52411;Linares;Nariño
24045PI29A;52411;Linares;Nariño
29522PA35A;54001;Cucuta;Norte de santander
67117PM55A;50686;San juanito;Meta
7384PR92A;50683;San juan de arama;Meta
88271PI47A;86001;Mocoa;Putumayo
27203PC17A;52051;Arboleda;Nariño
9778PS64B;5002;Abejorral;Antioquia
77145PE65A;66001;Pereira;Risaralda
176PN98A;52411;Linares;Nariño
85624PA94A;50683;San juan de arama;Meta
88964PA40A;52480;Nariño;Nariño
89332PI67A;85001;Yopal;Casanare
23755PD61A;66001;Pereira;Risaralda
100976PM65A;52210;Contadero;Nariño
42948PJ27A;52378;La cruz;Nariño
79688PH28A;52323;Gualmatan;Nariño
85431PH51A;66001;Pereira;Risaralda
96844PN53A;52405;Leiva;Nariño
31606PO49A;52411;Linares;Nariño
66618PD41A;94001;Inirida;Guainia
96267PA83A;17001;Manizales;Caldas
34535PB17A;52435;Mallama;Nariño
96637PP54A;52240;Chachagui;Nariño
84200PF97A;66001;Pereira;Risaralda
19665PG94A;52083;Belen;Nariño
20706PF19A;8001;Barranquilla;Atlantico
56887PR86A;11001;Bogota d.c.;Bogota d.c.
29184PR28A;66001;Pereira;Risaralda
47810PS60B;54003;Abrego;Norte de santander
93894PL24A;52565;Providencia;Nariño
44352PH47A;52323;Gualmatan;Nariño
77048PR57A;52411;Linares;Nariño
6236PN31A;50001;Villavicencio;Meta
107072PR81A;50686;San juanito;Meta
29603PN15A;52385;La llanada;Nariño
17813PB63A;52323;Gualmatan;Nariño
80811PB22A;50686;San juanito;Meta
9673PG42A;81001;Arauca;Arauca
26308PH12A;66001;Pereira;Risaralda
42863PA23A;76001;Cali;Valle del cauca
78346PH48A;52411;Linares;Nariño
22854PI55A;73001;Ibague;Tolima
13450PS61A;54003;Abrego;Norte de santander
49526PM76A;15001;Tunja;Boyaca
34763PT85A;19001;Popayan;Cauca
26660PG17A;5002;Abejorral;Antioquia
107243PH50A;20001;Valledupar;Cesar
74388PA21A;52418;Los andes;Nariño
111845PK20B;52411;Linares;Nariño
36931PN46A;11001;Bogota d.c.;Bogota d.c.
101943PT27A;52203;Colon;Nariño
80173PF17A;76001;Cali;Valle del cauca
112271PO47A;68001;Bucaramanga;Santander
38471PC27A;66001;Pereira;Risaralda
70516PI57B;8001;Barranquilla;Atlantico
30229PJ38A;20001;Valledupar;Cesar
48022PT71A;50001;Villavicencio;Meta
45647PM81A;50006;Acacias;Meta
96032PN74A;70001;Sincelejo;Sucre
11119PP12A;50006;Acacias;Meta
106852PH45A;8001;Barranquilla;Atlantico
79519PN42B;44001;Riohacha;La guajira
106578PE19A;52565;Providencia;Nariño
67445PS68A;94001;Inirida;Guainia
39130PQ89A;52323;Gualmatan;Nariño
80836PO97A;50006;Acacias;Meta
53515PI61A;52473;Mosquera;Nariño
102083PG98A;52411;Linares;Nariño
86772PM71A;50686;San juanito;Meta
63930PL39A;52356;Ipiales;Nariño
84605PS53D;52210;Contadero;Nariño
42443PA34A;50001;Villavicencio;Meta
68738PC69A;19001;Popayan;Cauca
68328PL95A;52405;Leiva;Nariño
73392PN22A;52490;Olaya herrera;Nariño
80686PF82A;91001;Leticia;Amazonas
40047PR88A;66001;Pereira;Risaralda
74857PK50A;52473;Mosquera;Nariño
35601PM64A;63001;Armenia;Quindio
5903PA63A;8001;Barranquilla;Atlantico
59352PP55A;8001;Barranquilla;Atlantico
70195PS97A;66001;Pereira;Risaralda
8407PT92A;52385;La llanada;Nariño
71002PB21A;44001;Riohacha;La guajira
61163PF15A;52399;La union;Nariño
91188PF28A;85001;Yopal;Casanare
1994PN66A;5001;Medellin;Antioquia
37387PO36A;52565;Providencia;Nariño
111379PQ30A;50686;San juanito;Meta
20151PO91C;5001;Medellin;Antioquia
7632PA55A;8001;Barranquilla;Atlantico
65503PO67A;17001;Manizales;Caldas
45212PD61A;11001;Bogota d.c.;Bogota d.c.
14480PM70A;97001;Mitu;Vaupes
72549PM86A;19001;Popayan;Cauca
6741PK52A;52210;Contadero;Nariño
19834PK35A;66001;Pereira;Risaralda
95477PJ31A;50006;Acacias;Meta
27727PD20A;52399;La union;Nariño
6039PB59A;27006;Acandi;Choco
34373PR52A;54003;Abrego;Norte de santander
53848PS98A;52356;Ipiales;Nariño
90209PM83B;50001;Villavicencio;Meta
25912PE91A;52490;Olaya herrera;Nariño
111393PP71A;25001;Agua de dios;Cundinamarca
60522PL92A;52490;Olaya herrera;Nariño
28556PF63A;95001;San jose del guaviare;Guaviare
95074PJ73B;50686;San juanito;Meta
53154PB70A;52540;Policarpa;Nariño
78001PL41A;50006;Acacias;Meta
106242PB16A;50683;San juan de arama;Meta
104160PB51A;91001;Leticia;Amazonas
67178PI17A;44001;Riohacha;La guajira
39207PC47A;52405;Leiva;Nariño
110419PC79A;52480;Nariño;Nariño
68803PK69A;70001;Sincelejo;Sucre
34673PE47B;95001;San jose del guaviare;Guaviare
26637PK89B;50001;Villavicencio;Meta
71525PE45A;52399;La union;Nariño
6338PF99M;88001;San andres;San andres
2799PL80A;52323;Gualmatan;Nariño
98235PF33A;27001;Quibdo;Choco
104365PN72A;52378;La cruz;Nariño
73043PC76A;66001;Pereira;Risaralda
47171PR52A;52207;Consaca;Nariño
3223PJ34A;27001;Quibdo;Choco
4823PQ45A;5001;Medellin;Antioquia
87121PM67A;70001;Sincelejo;Sucre
14911PK22A;50001;Villavicencio;Meta
45491PQ59B;5001;Medellin;Antioquia
84131PF98A;52051;Arboleda;Nariño
8111PB14A;70001;Sincelejo;Sucre
26272PO46A;52435;Mallama;Nariño
20856PJ81B;5002;Abejorral;Antioquia
38342PS79A;17001;Manizales;Caldas
38371PL91A;50006;Acacias;Meta
61239PJ25A;54003;Abrego;Norte de santander
58411PT34A;52381;La florida;Nariño
43052PB17A;50006;Acacias;Meta
8007PA86B;50001;Villavicencio;Meta
72176PH19A;52565;Providencia;Nariño
107913PP31A;94001;Inirida;Guainia
44231PG97A;17001;Manizales;Caldas
67644PA82A;52490;Olaya herrera;Nariño
18724PB31C;13006;Achi;Bolivar
7095PA75A;50006;Acacias;Meta
25254PG35A;97001;Mitu;Vaupes
4294PO43A;5001;Medellin;Antioquia
77539PM33A;27001;Quibdo;Choco
71239PC46A;5002;Abejorral;Antioquia
33009PR21A;97001;Mitu;Vaupes
105150PN51A;52210;Contadero;Nariño
37498PT22A;88001;San andres;San andres
63909PO30A;85001;Yopal;Casanare
18924PM27A;54003;Abrego;Norte de santander
9515PC27A;52540;Policarpa;Nariño
14346PL64A;54003;Abrego;Norte de santander
6693PD69B;52210;Contadero;Nariño
96272PG40A;19001;Popayan;Cauca
71616PR35A;52323;Gualmatan;Nariño
52764PM39A;66001;Pereira;Risaralda
21298PI92C;23001;Monteria;Cordoba
61790PJ55A;52565;Providencia;Nariño
61578PD74A;76001;Cali;Valle del cauca
17970PF31A;50006;Acacias;Meta
94416PI35A;88001;San andres;San andres
40015PN58A;52473;Mosquera;Nariño
100106PQ85A;52323;Gualmatan;Nariño
68568PS45A;52083;Belen;Nariño
62857PB39A;52405;Leiva;Nariño
83383PF92A;52356;Ipiales;Nariño
91350PK91A;97001;Mitu;Vaupes
101090PE64A;76001;Cali;Valle del cauca
53571PA42A;8001;Barranquilla;Atlantico
89577PS81A;50006;Acacias;Meta
97559PT10A;52001;Pasto;Nariño
14234PR46A;52480;Nariño;Nariño
104404PQ49A;70001;Sincelejo;Sucre
29189PT43A;52356;Ipiales;Nariño
62228PJ37A;85001;Yopal;Casanare
77259PA95A;52435;Mallama;Nariño
17336PO50A;70001;Sincelejo;Sucre
69731PT43A;52565;Providencia;Nariño
38774PQ30A;52473;Mosquera;Nariño
107950PD91C;52323;Gualmatan;Nariño
102675PB65A;5002;Abejorral;Antioquia
51200PC52A;8001;Barranquilla;Atlantico
83545PF31A;91001;Leticia;Amazonas
33148PQ91A;13006;Achi;Bolivar
67069PG94A;52399;La union;Nariño
48676PL66C;52480;Nariño;Nariño
7766PF87E;76001;Cali;Valle del cauca
99826PC62A;52378;La cruz;Nariño
11307PO35A;54001;Cucuta;Norte de santander
92205PA38A;94001;Inirida;Guainia
81904PI10A;52385;La llanada;Nariño
76653PO87A;50683;San juan de arama;Meta
43289PR85A;52480;Nariño;Nariño
60032PG30B;52490;Olaya herrera;Nariño
45019PE10A;52390;La tola;Nariño
51359PJ55A;52520;Francisco pizarro;Nariño
11452PO86A;17001;Manizales;Caldas
10292PE14A;52540;Policarpa;Nariño
97904PJ41A;52356;Ipiales;Nariño
52590PB81A;54003;Abrego;Norte de santander
12578PI82B;5001;Medellin;Antioquia
28140PN85A;76001;Cali;Valle del cauca
20533PB40A;52323;Gualmatan;Nariño
46379PJ58A;52356;Ipiales;Nariño
73385PO10A;76001;Cali;Valle del cauca
53290PG13A;52399;La union;Nariño
43839PG41A;50683;San juan de arama;Meta
61263PN82B;52203;Colon;Nariño
40179PB25A;52427;Magui;Nariño
36614PL39A;52203;Colon;Nariño
91041PG37A;52399;La union;Nariño
48688PG48B;52385;La llanada;Nariño
6976PB61A;13006;Achi;Bolivar
68155PM77A;5001;Medellin;Antioquia
38351PS69A;73001;Ibague;Tolima
105650PD12A;54003;Abrego;Norte de santander
80751PD56A;85001;Yopal;Casanare
64558PQ53A;52323;Gualmatan;Nariño
44952PL87A;23001;Monteria;Cordoba
21328PL83A;20001;Valledupar;Cesar
3556PD37A;27001;Quibdo;Choco
39542PF96A;91001;Leticia;Amazonas
92348PT84A;54001;Cucuta;Norte de santander
48043PD67A;76001;Cali;Valle del cauca
83657PK66A;15001;Tunja;Boyaca
7608PE30A;17001;Manizales;Caldas
28059PG78A;25001;Agua de dios;Cundinamarca
2627PI63A;50686;San juanito;Meta
25388PR32A;44001;Riohacha;La guajira
30833PB21A;52480;Nariño;Nariño
4481PS94A;52418;Los andes;Nariño
25036PC46A;52110;Buesaco;Nariño
66408PB60A;52411;Linares;Nariño
89814PE98A;52399;La union;Nariño
100718PK41A;8001;Barranquilla;Atlantico
30370PI98A;54003;Abrego;Norte de santander
110941PA89A;17001;Manizales;Caldas
27387PK81A;52210;Contadero;Nariño
40892PO11A;52480;Nariño;Nariño
41550PA65C;52207;Consaca;Nariño
64446PS78B;50001;Villavicencio;Meta
23693PK70A;52381;La florida;Nariño
108229PT49A;52405;Leiva;Nariño
55114PM19A;66001;Pereira;Risaralda
5144PH40A;20001;Valledupar;Cesar
110681PN77A;52473;Mosquera;Nariño
104122PB98A;50006;Acacias;Meta
61019PS83B;66001;Pereira;Risaralda
89286PK17A;17001;Manizales;Caldas
60660PC20A;19001;Popayan;Cauca
